Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86
209031_HY55YBGXT_TCDM_1_A01_A04_1_2_o_CAGCGT_S1_R1_001	31.09745799358234	31.405306213867384	31.52785828807632	31.586091072855474	31.63242730603794	35.19528410464294	35.18628444541032	35.20680292926896	35.21642794469959	35.2344631139634	35.22091188169384	35.17599378783275	35.16277519183873	35.138057359799355	35.09610712070779	35.02787233271906	34.93620516709798	34.793898563676564	34.65900494445344	34.555580195279674	34.440738999533565	34.29467582377374	34.05964538016261	33.76275235081448	33.357493075621534	33.14958801149295	32.97857341910914	32.79004700520169	32.608892919947756	32.48569922732289	32.319308279169064	32.08473613442645	31.878553387013437	31.683528369069556	31.353163999293333	31.116810402497286	30.941546566491404	30.669532512978357	30.363961742393165	30.108715883529996	29.965317124337226	29.788223419220017	29.454933328602507	29.1069089293621	28.825895955808164	28.441492975091457	28.002284472021223	24.583889759903137
209032_HY55YBGXT_TCDM_1_B01_A04_1_1_o_GATCAC_S2_R1_001	31.013805860934518	31.310608455387353	31.43786074719305	31.508269233020734	31.55476098486179	35.05375996628148	35.04990809361573	35.04881692482409	35.064732534860035	35.08543898469788	35.05662252818658	35.0037324529053	34.99422921569317	34.95614133679885	34.89925187032419	34.82506878344046	34.705817615585445	34.51142800276305	34.334793298444026	34.22868181658529	34.08673621111541	33.86637045882945	33.574653741233774	33.221696931380464	32.91045391216794	32.76284406355005	32.66355941133083	32.470344092819595	32.265604767424165	32.14881692482409	31.945508294990226	31.64301452940419	31.394228044911195	31.149979511315607	30.819265217238595	30.496696053293995	30.23586924707012	29.866499244845635	29.438805568239026	29.206887710301707	29.172313348085183	29.002384882863264	28.70276538700198	28.35260791682765	28.085730509407234	27.7539683654713	27.382811749967804	23.885923688431504
209033_HY55YBGXT_TCDM_1_C01_BLANK_ACCAGT_S3_R1_001	28.830494687071024	28.631908078702526	28.85245818292745	28.901672682902028	28.855864558442217	30.458742183130816	30.321012761197824	30.252732726625656	30.280644669276526	30.127967868219024	29.94028674564035	29.491102750521122	29.374879251614217	29.304718084295082	29.289541918755404	29.143855813717018	29.08086328740658	28.362219736641414	28.190477400986325	27.99722914230515	27.883979866795464	27.639127561136817	27.493136407544867	27.346179266866642	27.173928516955616	26.917026793431287	26.80451471859271	26.671818597793482	26.664599115359195	26.510447912959478	26.456073008287152	26.248080736183844	26.08426966292135	25.98446794448116	25.987391326452794	25.88863185723728	25.767375057196602	25.5981239513956	25.39391936549901	25.227032385988103	25.10338603894453	24.892927957699932	24.546952056535666	24.33395190401139	24.122476994254917	23.791092582236004	23.435151761655398	21.72047384208653
209034_HY55YBGXT_TCDM_1_D01_A04_1_3_i_TGCACG_S4_R1_001	30.822104960990284	31.26201506244122	31.42189305059944	31.50247967830696	31.56586609036998	35.071438073389146	35.05301960637878	35.065500848341706	35.08898836126521	35.09613917004876	35.061616213478715	35.029155182352625	35.02090281294707	34.992525957855975	34.897662217637574	34.80524431541041	34.67433130369233	34.51623168247048	34.34873378873841	34.177568304926915	33.996528450370256	33.69949099497529	33.34475580128033	32.69303682993258	32.28211270925567	32.153736554309035	32.06712401658876	32.00899568944392	31.87149781905	31.682612845783847	31.385811105691474	31.03593024694095	30.795731685971205	30.52345367260778	30.34019552701041	30.018190920059837	29.79210143692982	29.34734050125676	28.801260493415143	28.552088414242803	28.77396769533447	28.84241848568088	28.761373263350002	28.545397366990056	28.395487102172083	28.010949092496084	27.549340347224977	23.49607102265434
209035_HY55YBGXT_TCDM_1_E01_A04_1_3_o_ACATTA_S5_R1_001	31.087248345836166	31.324471565412324	31.436549244601824	31.488694506592168	31.52550679379657	35.038158825317566	35.03626387735032	35.05002486154085	35.05103741231729	35.064265649203875	35.04005333208621	34.971934916148	34.95365274935111	34.93663417533144	34.909073160874684	34.846285526965396	34.80289783649445	34.70706861917634	34.614910835969866	34.53903195733786	34.46108098950256	34.35640287255582	34.180689575756666	34.002905072151414	33.66333392601011	33.52802030219456	33.55551072487606	33.522919384633845	33.35508170336189	33.30477535711717	33.21676726729973	33.06057965553861	32.82644813511972	32.62316124970384	32.28214054557736	32.074518442763086	32.01316713088112	31.744350121086953	31.428450161986063	31.24406863638309	31.124755300229026	30.908991980333134	30.538939526232127	30.12538687601834	29.814549670799668	29.389650495708683	28.93865905628503	24.610749892016642
209036_HY55YBGXT_TCDM_1_F01_A27_1_2_i_GTGTAG_S6_R1_001	30.967896027248504	31.333119771114017	31.504525916584036	31.567204930321957	31.61412017682233	35.16617686635932	35.16732749646521	35.180723508662524	35.194541403589014	35.215128741625804	35.20145349607793	35.14762593244395	35.136779862131064	35.123989492019945	35.09962879711304	35.032048260868194	34.978280902011335	34.87456289759302	34.77660118872984	34.69446839406453	34.61426731909475	34.50142829094363	34.34769292149072	34.19756624434962	33.872995326941144	33.7149860922472	33.677901746702325	33.60133092993467	33.41040653051102	33.3376227739396	33.225162047447654	33.05647589989293	32.82670144765532	32.6447981050771	32.31685212583517	32.10228701773839	31.97739984553431	31.710036945065838	31.415534045576813	31.219656006077987	31.03463145016684	30.76800852930962	30.387158725401967	29.985843340879896	29.63351375297261	29.179362835770803	28.702335451133713	23.9872383844093
209037_HY55YBGXT_TCDM_1_G01_C17_1_2_o_CTAGTC_S7_R1_001	31.10599353394678	31.4009753143821	31.52890801552718	31.586299103619044	31.631136533200696	35.19717137203594	35.18582334050582	35.19679616794438	35.21321432046971	35.22778943157121	35.213022933944615	35.1672242466183	35.15970610814961	35.132807651135884	35.089587275499284	34.99824886735941	34.854348907366756	34.676266989608905	34.49201799249592	34.34538617908156	34.20209011385876	34.01392472130013	33.70757923077755	33.35762626644897	32.92340484197096	32.624691024296354	32.33748418628288	32.0807878204643	31.831984256566074	31.701583534271165	31.505571834823698	31.236361277207703	31.025013786317487	30.79113404625715	30.467641079982265	30.154727895937633	29.982667625401426	29.764983294227047	29.475717699469094	29.237391196219846	29.139639176929812	29.016639814884897	28.84097509812614	28.59749089021766	28.444447628212753	28.15784090048982	27.809808289090967	24.817550252478835
209038_HY55YBGXT_TCDM_1_H01_C17_1_2_i_TGTGCA_S8_R1_001	31.30048093044211	31.52607611315116	31.634639028945053	31.66979045678552	31.698619534171357	35.32628315149968	35.32840970818025	35.33479759402944	35.34343928604251	35.35831295462792	35.34816337534413	35.30852086232351	35.29815423286999	35.283643970466656	35.278246184951584	35.24349943339588	35.20629195196695	35.1452934027257	35.09353238260519	35.02973004576205	34.97723810537366	34.898352501321696	34.79222652777239	34.69578632251477	34.5642914639862	34.46949461129009	34.38093537159237	34.30573350633658	34.22333583565175	34.14733741920088	34.06974991273093	33.95664012069212	33.842626685363044	33.72850396068793	33.59107824448447	33.45271105406326	33.31031372347465	33.181211384510675	32.983632009779484	32.7263061366541	32.540479092394015	32.31421011793887	32.041606377606534	31.675665427863013	31.407743933533737	31.0256310265575	30.579184048035344	26.794033527755005
209039_HY55YBGXT_TCDM_1_A02_X1_54_2_o_TCAGGA_S9_R1_001	31.208838673408817	31.478460005721594	31.59183777899318	31.63389340222095	31.666838504902625	35.25805438180362	35.2586151170999	35.26852556605466	35.27780697282433	35.2908069399799	35.27206978917209	35.22135394725756	35.20787547487568	35.189752491059416	35.17221154381661	35.11438226534204	35.051508630230295	34.96071592283559	34.89665108222388	34.857728531763655	34.809823268420374	34.70797162812683	34.52559402002939	34.4015187215616	34.180378025078866	34.07125134412249	33.967491513999576	33.857987122128435	33.742250619165056	33.69550466890675	33.602809483757	33.42140911637542	33.23455514603156	33.0909314632002	32.839138347868186	32.633921248583285	32.47675542754162	32.24262166599311	31.96629840447484	31.69347105144532	31.41328880771397	31.1006280663724	30.67019137353015	30.20220457508593	29.82496823848672	29.325190057373028	28.766223957106128	25.22288537818454
