Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86
209031_HY55YBGXT_TCDM_1_A01_A04_1_2_o_CAGCGT_S1_R1_001	0.001921898480887089	0.00022175751702543337	0.0	0.0	7.391917234181112e-05	0.04302095830293408	0.0020697368255707116	0.001182706757468978	7.391917234181112e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.695958617090556e-05	0.0	0.0	0.000923989654272639	0.0007391917234181113	7.391917234181112e-05	3.695958617090556e-05	0.002513251859621578	0.0006652725510763001	0.001921898480887089	0.003030686066014256	0.0011457471712980724	0.003030686066014256	0.0026610902043052004	0.0015523026191780337	0.004287311995825045	0.009129017784213675	0.005802655028832173	0.008796381508675524	0.01940378273972542	0.022249670874885146	0.031009092797389767	0.05174342063926779	0.04830617912537357	0.04538637181787203	0.053665319120154875	0.037920535411349106	0.02239750921956877	0.02151047915146704	0.011974905919373401
209032_HY55YBGXT_TCDM_1_B01_A04_1_1_o_GATCAC_S2_R1_001	0.0014049383583295283	0.0	0.00023415639305492141	0.0	0.0	0.04027489960544648	0.0021074075374942925	0.003278189502768899	0.00023415639305492141	0.00011707819652746071	0.00023415639305492141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005853909826373035	0.00035123458958238207	0.00011707819652746071	0.00011707819652746071	0.002341563930549214	0.00035123458958238207	0.0014049383583295283	0.0025757203236041353	0.0009366255722196857	0.002692798520131596	0.0024586421270766747	0.0018732511444393713	0.004331893271516046	0.008663786543032091	0.0038635804854062032	0.006790535398592719	0.014634774565932585	0.021659466357580228	0.03161111306241439	0.04811913877278634	0.0464800440214019	0.04659712221792935	0.05233395384777493	0.04027489960544648	0.019903293409668316	0.021425309964525307	0.01006872490136162
209033_HY55YBGXT_TCDM_1_C01_BLANK_ACCAGT_S3_R1_001	0.0	0.0	0.0	0.0	0.0	0.05592556815293101	0.0	0.005084142559357364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007626213839036046	0.0	0.005084142559357364	0.005084142559357364	0.002542071279678682	0.005084142559357364	0.002542071279678682	0.002542071279678682	0.012710356398393411	0.017794498957750773	0.005084142559357364	0.012710356398393411	0.043215211754537596	0.04575728303421628	0.06100971071228837	0.10676699374650465	0.11439320758554071	0.08897249478875388	0.11185113630586202	0.08643042350907519	0.043215211754537596	0.043215211754537596	0.020336570237429456
209034_HY55YBGXT_TCDM_1_D01_A04_1_3_i_TGCACG_S4_R1_001	0.0009335259508545262	0.00023338148771363156	0.0	0.00023338148771363156	0.00023338148771363156	0.04084176034988553	0.0014002889262817895	0.001633670413995421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011669074385681578	0.0	0.0	0.0012835981824249737	0.0008168352069977106	0.0	0.00023338148771363156	0.002800577852563579	0.0007001444631408948	0.003150650084134026	0.003850794547274921	0.0019837426455658687	0.004667629754272632	0.0030339593402772106	0.0024505056209931314	0.007118135375265763	0.011319002154111132	0.0066513723998385	0.010735548434827052	0.020654261662656395	0.024271674722217685	0.035007223157044735	0.05589486630741476	0.05204407176013984	0.04959356613914671	0.05776191820912382	0.040374997374458266	0.024738437697644947	0.02532189141692903	0.014703033725958789
209035_HY55YBGXT_TCDM_1_E01_A04_1_3_o_ACATTA_S5_R1_001	0.0011912362075804097	0.0001323595786200455	0.00022059929770007586	0.0	0.0001323595786200455	0.042619784315654656	0.002338352555620804	0.002073633398380713	4.411985954001517e-05	0.0	4.411985954001517e-05	0.0	2.2059929770007584e-05	0.0	0.0	0.0	0.0	0.0	0.0001323595786200455	0.0	0.0	0.0009044571205703109	0.0004853184549401668	4.411985954001517e-05	0.00011029964885003793	0.002272172766310781	0.001014756769420349	0.002117753257920728	0.003639888412051251	0.0013897755755104778	0.0034192891143511755	0.0029780905189510237	0.002272172766310781	0.0046546451814716006	0.009485769801103262	0.005470862582961881	0.007963634646972736	0.01791266297324616	0.0206480942647271	0.029273526804800064	0.048156826687926556	0.04599495357046581	0.04370072087438502	0.04996574092906718	0.037237161451772804	0.0200745360907069	0.020758393913577134	0.011206444323163853
209036_HY55YBGXT_TCDM_1_F01_A27_1_2_i_GTGTAG_S6_R1_001	0.0015725128350744045	0.00013478681443494897	4.4928938144982984e-05	0.0	0.0	0.04124476521709439	0.0018870154020892856	0.0018420864639443024	0.00013478681443494897	8.985787628996597e-05	4.4928938144982984e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013478681443494897	0.0	0.0	0.0008761142938271682	0.0004268249123773384	4.4928938144982984e-05	6.739340721747449e-05	0.0019319443402342684	0.0009435077010446428	0.002538485005191539	0.003189954608293792	0.0013703326134219811	0.0037740308041785712	0.002538485005191539	0.002268911376321641	0.004784931912440688	0.008783607407344175	0.005683510675340348	0.008019815458879464	0.017544750345615857	0.019521623623995107	0.02801319293339689	0.047826854655334386	0.04497386708312797	0.042682491237733836	0.04978126346464115	0.03544893219639157	0.020105699819879887	0.019925984067299955	0.010468442587781035
209037_HY55YBGXT_TCDM_1_G01_C17_1_2_o_CTAGTC_S7_R1_001	0.0012975357633294767	0.0003243839408323692	0.0	0.0	0.0	0.044332471913757124	0.0024869435463814975	0.0017300476844393023	0.0	5.4063990138728197e-05	0.0	0.0	5.4063990138728197e-05	0.0	0.0	0.0	0.0	0.0	0.0001621919704161846	0.0	0.0	0.0006487678816647384	0.00043251192110982557	0.0	0.0001621919704161846	0.0020003676351329435	0.0009731518224971075	0.0023247515759653127	0.0030816474379075074	0.0012434717731907487	0.0035141593590173326	0.002757263497075138	0.001621919704161846	0.004271055220959528	0.008596174432057783	0.005622654974427733	0.007352702658867036	0.017408604824670482	0.02097682817382654	0.027626698960890112	0.04708973541083226	0.04530562373625423	0.04108863250543343	0.05017138284873977	0.03746634516613864	0.02065244423299417	0.020922764183687815	0.010272158126358358
209038_HY55YBGXT_TCDM_1_H01_C17_1_2_i_TGTGCA_S8_R1_001	0.0016813745542685612	0.0002483848773351283	1.9106529025779102e-05	0.0	0.00021017181928357015	0.045034088913761344	0.001834226786474794	0.002006185547706806	9.55326451288955e-05	3.8213058051558205e-05	1.9106529025779102e-05	0.0	1.9106529025779102e-05	0.0	0.0	0.0	0.0	0.0	9.55326451288955e-05	0.0	0.0	0.0008597938061600597	0.0006496219868764895	2.8659793538668655e-05	4.776632256444775e-05	0.0026653607990961845	0.0008693470706729492	0.0023978693927352774	0.0033627491085371224	0.0015189690575494387	0.003687560101975367	0.003286322992434006	0.001996632283193916	0.005216082424037695	0.009419518809709098	0.005474020565885713	0.008464192358420141	0.018428247245363943	0.021217800483127693	0.029758418957650953	0.04815800640947623	0.04538755970073825	0.043734844940008365	0.050374363776466605	0.03681828143267633	0.02021470770927429	0.020959862341279674	0.011846047995983044
209039_HY55YBGXT_TCDM_1_A02_X1_54_2_o_TCAGGA_S9_R1_001	0.0014994195104466698	0.00011900154844814841	7.140092906888904e-05	0.0	9.520123875851872e-05	0.045030185932779354	0.001927825084860004	0.0018326238461014853	7.140092906888904e-05	3.570046453444452e-05	1.190015484481484e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010710139360333358	0.0	0.0	0.000892511613361113	0.0005950077422407421	3.570046453444452e-05	2.380030968962968e-05	0.0021301277172218564	0.0007973103746025944	0.002153928026911486	0.0031535410338759326	0.0013804179619985215	0.003332043356548155	0.0027132353046177837	0.001785023226722226	0.004557759305564084	0.008758513965783723	0.005842976028804087	0.008294407926835943	0.018588041867600782	0.021539280269114863	0.03010739175738155	0.04905243827032677	0.046648606991674176	0.04424477571302158	0.05127776722630714	0.03727128497396008	0.02183678414023523	0.02195578568868338	0.011019543386298543
