Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
209031_HY55YBGXT_TCDM_1_A01_A04_1_2_o_CAGCGT_S1_R1_001 - illumina_universal_adapter	0.018923308119503646	0.02845888135159728	0.03333754672615682	0.03681174782622194	0.04154257485609785	0.04730827029875912	0.056400328496801884	0.06527062917781923	0.07495404075459648	0.08330690722922114	0.0996430443167614	0.12307542194911553	0.1595175739136284	0.17496668093306691	0.18708942519712396	0.2013558254590935	0.21503087234232857	0.23218012032562874	0.25139910513449965	0.2814842082776168	0.31275201817820286	0.3457199690426506	0.38127509093906176	0.41498223352692765	0.45541602079789834	0.5075290372988752	0.5509935106358601	0.591722974596198	0.626169308907482	0.673551498378583	0.7207119303326585	0.7536059620247644	0.7862043170275032	0.8240509332665104	0.8584972675777944	0.8967134796785108	0.9423216090134082	0.9953216555824868	1.0596313355198625	1.1317764477254701	1.2249146048761521	1.3151699143055036	1.4170305337925193	1.5142342454220008	1.6291046392411754	1.807693359618991	1.9785205669009165	2.138481655848596	2.255421786493341	2.3687398776933373	2.5009073578404957	2.6599074975477315	2.8011670358929326	2.9449398260977553	3.125006929922407	3.3600698979693666	3.5209919361574893	3.6414062679022994	3.787987986656111	4.056166743912201	4.285611854861184	4.4762494003307145	4.669030601798158	4.835792254601284	5.018446529457899	5.221206819191487	5.422340887133555	5.621626975767078	5.766582472729369	5.863490507669484	5.975921568801378	6.100844970059039	6.234195156963667	6.384694591851594	6.548795154450414
209031_HY55YBGXT_TCDM_1_A01_A04_1_2_o_CAGCGT_S1_R1_001 - polya	0.00916597737038458	0.036589990309196505	0.06475319497142655	0.11974905919373402	0.23225403949797055	0.41505615269926943	0.672368791621114	0.9449087800453716	1.200669116348038	1.424939885233093	1.6458842913627665	1.8717812820393414	2.150826157629678	2.3957942947704405	2.6243523756513203	2.8665115842430935	3.109336065385943	3.3678314110652567	3.6360101683213473	3.911728681156303	4.1953565454318325	4.489998366386291	4.79521062898563	5.090739480008191	5.391368753922336	5.676548920817043	5.965277207984157	6.25925375638754	6.556334910029279	6.8616950109733015	7.180434482111191	7.506122355449211	7.858790726691991	8.2689682140167	8.673897440105142	9.080526807157446	9.494326333926905	9.919065898202952	10.376699494171104	10.822062507530516	11.275187033985818	11.741912688152013	12.22578759030151	12.734203657668486	13.274404969142442	13.85141802844262	14.41024697134671	14.978981083344607	15.563533898223648	16.1656055569477	16.791479189165816	17.40914779325399	18.03649980891894	18.673091721126617	19.34302118006045	20.05264523454184	20.802407399604828	21.596668906417587	22.42190254644157	23.24735794398257	24.025283313707792	24.811561549907637	25.582168921571018	26.40304133042683	27.265086718277033	28.14524230335098	29.028206816973913	29.873102956840814	30.68724872101352	31.506494908077812	32.323153924110144	33.0976050927353	33.82267825423612	34.504878295778695	35.21494586529413
209031_HY55YBGXT_TCDM_1_A01_A04_1_2_o_CAGCGT_S1_R1_001 - polyg	0.0	0.0	0.0	0.00014783834468362224	0.001256625929810789	0.0032524435830396893	0.0032524435830396893	0.0032524435830396893	0.0032524435830396893	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.0033263627553815006	0.003474201100065123	0.003622039444748745	0.003622039444748745	0.0038437969617741785	0.0038437969617741785	0.004065554478799612	0.0043612311681668564	0.004952584546901345	0.0052482612362685895	0.005839614615003079	0.0065048871660793785	0.006948402200130246	0.00783543226823198	0.008796381508675524	0.010053007438486312	0.014340319434311358	0.02114088328975798	0.03075037569419343	0.03688566699856375	0.04279920078590864	0.04871273457325353	0.0578047927712963	0.07384525316946931	0.08885084515485697	0.11457471712980724	0.14251616427501185	0.17371005500325615	0.2012819062867517	0.22500996060847306	0.2453377330024711	0.2610825167112769	0.2755706744902719	0.29353303336933195	0.31445215914206454	0.3440937472511308	0.4001983990585654	0.4795875901536706	0.5753129183363159	0.6920312914640357	0.8188765912025836	0.9692281877458274	1.1409424250958546	1.3253707600886735	1.5362621587798606	1.8348956150407776	2.337545986965093	3.030390389324889	3.7103728556972095	4.294777832231568	4.823152076130834	5.305474675661151	5.723783271943461
209032_HY55YBGXT_TCDM_1_B01_A04_1_1_o_GATCAC_S2_R1_001 - illumina_universal_adapter	0.0372308664957325	0.05502675236790652	0.062051444159554166	0.0679053539859272	0.07680329692201421	0.08499877067893646	0.09811152869001206	0.11192675588025242	0.12527367028438294	0.13838642829545852	0.16250453678011545	0.19107161673281584	0.23696626977158045	0.26787491365483007	0.2957395244283657	0.330628826993549	0.36411319120040275	0.4022806832683549	0.4345942655099341	0.4732300703639961	0.5305983866624518	0.5884350157470174	0.6579794644843291	0.7167527191411144	0.7745893482256799	0.8794914123142847	0.9548897708779694	1.0279465655111049	1.0815683795206819	1.1630548043037945	1.2440729163007973	1.3026120145645277	1.3543605774296652	1.4105581117628465	1.4632433002002037	1.5224848676430989	1.5892194396637513	1.679837963776006	1.7650708908479973	1.8709095805088218	2.022408766815356	2.1671174177232975	2.3300902672895227	2.4738622926252445	2.639176706122019	2.8735672555699954	3.109128586983246	3.338133539390959	3.5001697633849647	3.6497956985470594	3.8132368608993947	4.016952922857176	4.204043880908059	4.385515085525623	4.6259937011930266	4.904873965321438	5.101799491880627	5.263367403088523	5.459824616861602	5.799117230398183	6.099774039080702	6.354302038331402	6.6053176916862775	6.818634165759311	7.060049406998934	7.295142425626076	7.549436268483721	7.8088815519885735	8.004167983796378	8.14653507077377	8.289370470537271	8.445786941097959	8.619530984744712	8.808026881153923	9.030943767342208
209032_HY55YBGXT_TCDM_1_B01_A04_1_1_o_GATCAC_S2_R1_001 - polya	0.01896666783744863	0.04238230714294077	0.08054979921089296	0.15477737580930304	0.3022959034339035	0.5500333672860104	0.8623979956212755	1.2129301160244927	1.5348951564750097	1.8137754206034211	2.108812475852622	2.428201795979535	2.8161989392715396	3.1550232400220106	3.484949597836395	3.8083195766452413	4.1394167164249005	4.485031552573965	4.847037336236872	5.19616451828176	5.560043553089108	5.950616416704717	6.321285986910658	6.707644035451278	7.061454345357264	7.416435437228525	7.7578354583026	8.102045356093335	8.470841675154835	8.816690667696955	9.175886574643204	9.552410054675518	9.945090325828621	10.375938089049676	10.782199430999965	11.217964478475174	11.687682202943346	12.157399927411518	12.62664933909358	13.116972826150587	13.649210307564422	14.17629634833105	14.721646587755963	15.281748679943334	15.882593984522263	16.532846288035778	17.157341388313256	17.750225375528316	18.371676442696078	18.97884396988749	19.596782691159426	20.217062976361913	20.842728858604662	21.468863053633523	22.104129347991524	22.75484996429115	23.404165642232446	24.088838935525036	24.78592251764954	25.470361654549073	26.14262465900975	26.801774905459357	27.437041199817358	28.08190790629061	28.767283668762367	29.431585355859177	30.154660297612775	30.785945933288843	31.41090934635243	32.04430238956599	32.69080819079063	33.290014400618176	33.86346340720968	34.426843688899815	34.97172561553862
209032_HY55YBGXT_TCDM_1_B01_A04_1_1_o_GATCAC_S2_R1_001 - polyg	0.0	0.0	0.0	0.0	0.0	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0007024691791647641	0.0009366255722196855	0.0009366255722196855	0.0009366255722196855	0.0009366255722196855	0.0009366255722196855	0.0009366255722196855	0.0009366255722196855	0.0009366255722196855	0.0009366255722196855	0.0011707819652746069	0.001873251144439371	0.0023415639305492137	0.0025757203236041353	0.0035123458958238206	0.0035123458958238206	0.0035123458958238206	0.004448971468043506	0.004917284254153349	0.005151440647208271	0.0063222226124828775	0.007024691791647641	0.007727160970812406	0.009600412115251776	0.010771194080526384	0.012176132438855913	0.01358107079718544	0.014986009155514969	0.01662510390689942	0.01849835505133879	0.02224485734021753	0.02528889044993151	0.0273962979874258	0.031142800276304543	0.03582592813740297	0.03816749206795218	0.04261646353599569	0.0482362169693138	0.05619753433318113	0.0613489749803894	0.06813951037898212	0.07516420217062976	0.08148642478311265	0.09132099329141934	0.10209218737194573	0.11543910177607625	0.12878601618020677	0.15384075023708335	0.1873251144439371	0.22408766815355977	0.28192429723812534	0.42756957371828647	0.723543254539707	1.3344572840199969	2.051678315947221	2.7052088089635067	3.228548347441256	3.6441759451137417	3.994239752730849	4.289510964373105
209033_HY55YBGXT_TCDM_1_C01_BLANK_ACCAGT_S3_R1_001 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010168285118714728	0.010168285118714728	0.010168285118714728	0.010168285118714728	0.010168285118714728	0.010168285118714728	0.010168285118714728	0.015252427678072094	0.015252427678072094	0.020336570237429456	0.020336570237429456	0.020336570237429456	0.020336570237429456	0.020336570237429456	0.020336570237429456	0.025420712796786822	0.030504855356144188	0.030504855356144188	0.030504855356144188	0.030504855356144188	0.030504855356144188	0.030504855356144188	0.030504855356144188	0.030504855356144188	0.030504855356144188	0.04067314047485891	0.04067314047485891	0.04575728303421628	0.050841425593573644	0.05592556815293101	0.06609385327164574	0.07117799583100311	0.07626213839036046	0.08134628094971783	0.08134628094971783	0.08134628094971783	0.08134628094971783	0.09151456606843256	0.09151456606843256	0.09659870862778992	0.09659870862778992	0.10168285118714729	0.10676699374650465	0.11185113630586202	0.11693527886521939	0.11693527886521939	0.13218770654329148	0.13218770654329148	0.13218770654329148	0.13727184910264884	0.13727184910264884	0.13727184910264884	0.13727184910264884	0.14235599166200621	0.14744013422136357	0.15252427678072092	0.1576084193400783	0.1576084193400783	0.1576084193400783	0.1576084193400783	0.16269256189943565
209033_HY55YBGXT_TCDM_1_C01_BLANK_ACCAGT_S3_R1_001 - illumina_universal_adapter	0.0	0.0	0.005084142559357364	0.005084142559357364	0.005084142559357364	0.010168285118714728	0.015252427678072094	0.015252427678072094	0.020336570237429456	0.020336570237429456	0.030504855356144188	0.04067314047485891	0.05592556815293101	0.061009710712288376	0.07117799583100311	0.07626213839036046	0.08134628094971783	0.09659870862778992	0.10168285118714729	0.11185113630586202	0.13218770654329148	0.13218770654329148	0.13218770654329148	0.13727184910264884	0.13727184910264884	0.13727184910264884	0.13727184910264884	0.14235599166200621	0.14744013422136357	0.14744013422136357	0.1576084193400783	0.16777670445879303	0.16777670445879303	0.19319741725557985	0.20844984493365193	0.2135339874930093	0.2135339874930093	0.2135339874930093	0.2287864151710814	0.2440388428491535	0.2542071279678682	0.26437541308658297	0.27454369820529767	0.279627840764655	0.31013269612079924	0.3304692663582287	0.3508058365956581	0.3660582642737302	0.3711424068330876	0.376226549392445	0.3863948345111597	0.39147897707051704	0.4016472621892318	0.4016472621892318	0.43215211754537597	0.44232040266409073	0.4575728303421628	0.4575728303421628	0.47790940057959225	0.49316182825766436	0.5084142559357364	0.5287508261731659	0.5541715389699527	0.5694239666480249	0.5948446794448117	0.6050129645635264	0.6355178199196706	0.6609385327164574	0.6660226752758147	0.6965275306319589	0.7168641008693883	0.7626213839036047	0.7727896690223194	0.7829579541410341	0.8032945243784636
209033_HY55YBGXT_TCDM_1_C01_BLANK_ACCAGT_S3_R1_001 - polya	0.17286084701815038	0.2440388428491535	0.2999644110020845	0.3965631196298744	0.4982459708170217	0.6406019624790279	0.823631094615893	0.9812395139559713	1.1795210737709085	1.3523819207890588	1.5659159082820682	1.7743657532157202	2.0082363109461587	2.191265443083024	2.414967715694748	2.6742589862219734	2.8725405460369107	3.0911586760892775	3.2182622400732117	3.4114596573287916	3.5639839341095123	3.767349636483807	4.001220194214246	4.209670039147897	4.382530886166048	4.550307590624841	4.677411154608775	4.824851288830139	5.023132848645076	5.241750978697443	5.450200823631095	5.592556815293101	5.831511515582897	6.126391784025624	6.395851339671564	6.609385327164573	6.909349738166658	7.2143982917281	7.544867558086329	7.880420967003915	8.180385378006	8.48543393156744	8.836239768163098	9.212466317555544	9.558188011591845	10.025929127052722	10.386903248767096	10.85972850678733	11.347806192485637	11.795210737709086	12.456149270425543	13.005236666836138	13.478061924856373	14.067822461741827	14.845696273323504	15.54730794651482	16.264172047384207	17.07763485688139	17.90126595149728	18.907926178250037	19.84849255173115	20.895825918958767	21.866897147796024	22.909146372464285	24.068330875997763	25.120748385784736	26.361279170267935	27.403528394936195	28.440693477045098	29.716813259443796	30.97768061416442	32.33514667751284	33.55025674919925	34.582337688748794	35.751690477400984
209033_HY55YBGXT_TCDM_1_C01_BLANK_ACCAGT_S3_R1_001 - polyg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005084142559357364	0.005084142559357364	0.010168285118714728	0.015252427678072094	0.025420712796786822	0.030504855356144188	0.050841425593573644	0.05592556815293101	0.061009710712288376	0.07117799583100311	0.08643042350907519	0.08643042350907519	0.10168285118714729	0.10676699374650465	0.11185113630586202	0.13218770654329148	0.14744013422136357	0.16269256189943565	0.16777670445879303	0.20844984493365193	0.2287864151710814	0.2897961258833698	0.29488026844272713	0.30504855356144184	0.3406375514769434	0.38131069195180234	0.42198383242666127	0.4829935431389496	0.5338349687325232	0.6151812496822411	0.7066958157506736	0.8185469520565357	0.9609029437185419	1.0778382225837613	1.1947735014489806	1.2659514972799837
