Sample	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86
209079_HY55YBGXT_TCDM_1_A07_A20_1_2_i_GTGCCA_S49_trim1	17378.0	19363.0	19298.0	21002.0	24838.0	28147.0	33778.0	35553.0	37257.0	40894.0	44253.0	52587.0	61529.0	66169.0	75459.0	83861.0	96454.0	106249.0	123766.0	137900.0	134538.0	130347.0	157581.0	189865.0	169719.0	183084.0	172249.0	173521.0	157616.0	169044.0	203759.0	319537.0	807070.0	2567458.0
209080_HY55YBGXT_TCDM_1_B07_A20_1_3_i_TCGAGG_S50_trim1	8881.0	9679.0	9734.0	10542.0	12215.0	14281.0	19011.0	19926.0	21103.0	22992.0	25126.0	32120.0	39072.0	43114.0	49238.0	54830.0	63181.0	73555.0	86431.0	101672.0	102668.0	100726.0	122139.0	149510.0	133141.0	145361.0	132392.0	134903.0	123335.0	139915.0	180843.0	361043.0	1111120.0	3564696.0
209081_HY55YBGXT_TCDM_1_C07_A20_1_3_o_CACTAA_S51_trim1	14067.0	14878.0	14683.0	15998.0	19749.0	22262.0	26477.0	27455.0	29920.0	33455.0	36387.0	44107.0	50977.0	54951.0	62448.0	69665.0	79296.0	86411.0	101452.0	112481.0	111713.0	109836.0	134096.0	170227.0	151509.0	165522.0	162920.0	166832.0	154615.0	167330.0	219556.0	357264.0	876745.0	2906239.0
209082_HY55YBGXT_TCDM_1_D07_A27_1_3_o_GGTATA_S52_trim1	10912.0	11621.0	11561.0	12774.0	15309.0	18507.0	21421.0	24693.0	27128.0	29868.0	32194.0	39436.0	48667.0	52913.0	59264.0	66218.0	75978.0	86262.0	100689.0	116193.0	117349.0	112915.0	133698.0	162438.0	143673.0	155850.0	146191.0	150780.0	139241.0	154841.0	197336.0	384517.0	1048992.0	3560603.0
209083_HY55YBGXT_TCDM_1_E07_A27_1_1_o_CGCCTG_S53_trim1	10909.0	12139.0	12800.0	13907.0	15632.0	19401.0	23645.0	24616.0	26670.0	30057.0	33889.0	41838.0	49270.0	51447.0	56855.0	62746.0	70271.0	78536.0	88795.0	96141.0	95924.0	93237.0	109259.0	130547.0	113112.0	124195.0	120072.0	121228.0	113072.0	123450.0	155583.0	288442.0	1221155.0	2898324.0
209084_HY55YBGXT_TCDM_1_F07_X5_31_1_i_AATGAA_S54_trim1	16905.0	17833.0	17111.0	18464.0	22549.0	25396.0	33235.0	33202.0	34127.0	36698.0	39599.0	49081.0	61374.0	62903.0	67577.0	72104.0	81042.0	89544.0	102102.0	118616.0	120027.0	116860.0	135477.0	159810.0	139401.0	145292.0	131981.0	134387.0	122580.0	134092.0	169228.0	337309.0	1085364.0	2980226.0
209085_HY55YBGXT_TCDM_1_G07_X11_57_1_i_ACAACG_S55_trim1	12240.0	13595.0	14739.0	14986.0	18435.0	22055.0	27261.0	27335.0	28561.0	31007.0	33064.0	41046.0	50291.0	54048.0	60471.0	66641.0	77015.0	85852.0	101191.0	119188.0	119576.0	115832.0	139143.0	164867.0	142275.0	159338.0	143435.0	145325.0	131868.0	150184.0	185512.0	345591.0	976898.0	3083116.0
209086_HY55YBGXT_TCDM_1_H07_X2_45_2_i_ATATCC_S56_trim1	19904.0	20212.0	19633.0	20529.0	23962.0	28865.0	36529.0	36017.0	38174.0	40848.0	42897.0	48997.0	57653.0	61738.0	69247.0	78280.0	88117.0	96892.0	112737.0	129573.0	128654.0	126024.0	150650.0	181318.0	159549.0	170988.0	160336.0	161674.0	148523.0	156916.0	190957.0	300983.0	751475.0	2372403.0
209087_HY55YBGXT_TCDM_1_A08_X2_45_2_o_AGTACT_S57_trim1	16067.0	17496.0	17064.0	18120.0	22369.0	26660.0	33468.0	32512.0	32005.0	33770.0	35957.0	43799.0	53222.0	56377.0	61657.0	67728.0	74685.0	85460.0	99501.0	114558.0	118575.0	115874.0	138754.0	166149.0	147760.0	157288.0	144586.0	146429.0	132634.0	144890.0	185794.0	363332.0	1344518.0	3531530.0
209088_HY55YBGXT_TCDM_1_B08_X2_45_1_i_ATAAGA_S58_trim1	12230.0	12820.0	12425.0	13884.0	16144.0	19876.0	25606.0	27454.0	29036.0	31745.0	34485.0	41423.0	49347.0	54656.0	64043.0	73501.0	86304.0	99532.0	117589.0	136578.0	136612.0	133610.0	161805.0	201831.0	177884.0	190475.0	179217.0	184051.0	169669.0	186370.0	234461.0	412773.0	1074332.0	3706415.0
