Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
209053_HY55YBGXT_TCDM_1_G03_X9_27_1_o_CACACT_S23_trim1 - polyg	0.0	0.0	0.0	4.435221155650095e-05	0.000842692019573518	0.0018184406738165388	0.0018184406738165388	0.0018184406738165388	0.0018184406738165388	0.0018184406738165388	0.00186279288537304	0.00186279288537304	0.00186279288537304	0.0019071450969295408	0.0019514973084860418	0.0019958495200425425	0.0019958495200425425	0.0019958495200425425	0.0019958495200425425	0.0019958495200425425	0.0019958495200425425	0.0019958495200425425	0.0021289061547120455	0.0021289061547120455	0.0021289061547120455	0.0021732583662685463	0.0021732583662685463	0.0021732583662685463	0.0021732583662685463	0.0021732583662685463	0.0022176105778250474	0.0023063150009380493	0.00235066721249455	0.002439371635607552	0.002439371635607552	0.002439371635607552	0.002439371635607552	0.002572428270277055	0.004080403463198087	0.007584228176161662	0.009491373273091203	0.010733235196673229	0.011088052889125236	0.011620279427803248	0.015345865198549328	0.023151854432493495	0.026921792414796076	0.034417316167844735	0.045061846941404964	0.05175903088643661	0.05708129627321672	0.05938761127415477	0.060185951082171785	0.0608955864670758	0.06120605194797131	0.06169392627509282	0.062004391755988326	0.06258097050622284	0.06382283242980487	0.0652864554111694	0.06635090848852541	0.06910074560502848	0.07154011724063603	0.0744673632033651	0.07819294897411116	0.08378132763023029	0.10059081581014415	0.15270466438903277	0.3138362489738007	0.5301419847348559	0.6791210633531425	0.7571366034810276	0.7988276823441386	0.8218021279304061	0.8341763949546698
209054_HY55YBGXT_TCDM_1_H03_A04_1_2_o_CCGCAA_S24_trim1 - polya	0.0007002577999090365	0.0013304898198271693	0.0026609796396543386	0.005426997949295033	0.010678931448612808	0.019817295737425734	0.03217684590582023	0.0460069374540237	0.06071235125211347	0.07279179830054434	0.08385587153910712	0.0947798932176881	0.10846993320590975	0.11988413534442705	0.13122831170295343	0.1419422560415617	0.1536365613000426	0.16372027361873273	0.17513447575725002	0.18581340720586284	0.1971225706743938	0.20871183726288833	0.22156156789121914	0.23311582158971825	0.2461056037780309	0.25937548908630714	0.2704395623248699	0.28304420272323255	0.2951586626616589	0.30783332884001247	0.321593394608225	0.33531844748644213	0.3513543511043591	0.3704013632618849	0.38885315628948797	0.4064996528471957	0.4267721161545623	0.44707959235192435	0.47207879580867695	0.496027612565566	0.5196963262024914	0.5438902331893487	0.567243830816315	0.5921379956030812	0.6168220830498748	0.6454976399561498	0.6763089831521475	0.7077855712580586	0.7422732679035787	0.7759206551892079	0.8143998212942095	0.8520386780393202	0.8885571223045764	0.9224145869301783	0.9560269613258121	0.9927904958210365	1.0292039014163064	1.0678581319712852	1.1057420789463641	1.1452366188612337	1.1860616485959306	1.232908895409845	1.2756246212042963	1.3239073965080244	1.3725052878217117	1.411894789066595	1.4444217638723695	1.4701912509090223	1.483111007317344	1.4873475670067935	1.4892032501765524	1.4896934306364888	1.4897984693064752	1.4897984693064752	1.4897984693064752
209054_HY55YBGXT_TCDM_1_H03_A04_1_2_o_CCGCAA_S24_trim1 - polyg	0.0	0.0	0.00010503866998635548	0.0001400515599818073	0.0011204124798544584	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021007733997271097	0.0021357862897225612	0.002170799179718013	0.002170799179718013	0.0022408249597089167	0.0022408249597089167	0.0022408249597089167	0.0022758378497043687	0.002380876519690724	0.002380876519690724	0.002415889409686176	0.002625966749658887	0.0029760956496134054	0.0032912116595724718	0.0034312632195542788	0.003571314779536086	0.003781392119508797	0.0038864307894951526	0.003956456569486056	0.004236559689449671	0.004621701479399641	0.0047967659293769	0.005286946389313226	0.006127255749204069	0.0069325522190994615	0.007632810019008498	0.00805296469895392	0.00822802914893118	0.008368080708912986	0.008543145158890245	0.008788235388858407	0.009033325618826572	0.009138364288812926	0.009488493188767445	0.009698570528740156	0.010398828328649192	0.011204124798544584	0.012254511498408139	0.01362001420823076	0.015405671597998803	0.021322850007230162	0.05185409008326415	0.13413438157257596	0.2974345005113633	0.4535919898910784	0.5432950140594259	0.5879714616936225	0.6114651108805707	0.6251551508687924	0.6319126386379146
209055_HY55YBGXT_TCDM_1_A04_X4_67_2_o_TTTATG_S25_trim1 - polya	6.473287139093204e-05	0.0001553588913382369	0.0003236643569546602	0.0004919698225710835	0.0009968862194203534	0.0017348409532769787	0.0028094066183664505	0.004207636640410582	0.00547640091967285	0.006473287139093203	0.007547852804182676	0.008700097914941265	0.010253686828323635	0.011729596296036886	0.013179612615193763	0.014655522082907014	0.016079645253507517	0.01729662323565704	0.018565387514919308	0.020080136705467117	0.021452473578954877	0.023019009066615432	0.02479268974272697	0.026294492358996596	0.027951653866604455	0.029751227691272364	0.03166732068444395	0.03357046710333735	0.03530530805661433	0.036781217524327586	0.0386714173689428	0.040665189807783504	0.043345130683368094	0.046193377024569104	0.0493393945741684	0.05220058748964759	0.05574794884187067	0.059567188253935664	0.06437036731114282	0.06875925599144801	0.07339412958303874	0.0785727592943133	0.08393264104548248	0.08935725566804259	0.09598590169847403	0.10304178468008562	0.1107708895241629	0.11919910937926226	0.12893493323645844	0.13978416248157866	0.15322270658233614	0.1661951740090789	0.17953014551561092	0.19027580216650564	0.20232906281949717	0.21578055349453285	0.2294521359322977	0.24324023753856622	0.2581287979584806	0.2732503967154023	0.28967959947442085	0.3072739939184762	0.3267974279299813	0.3505673383047315	0.37674531149522444	0.3989745795308705	0.4193654340190141	0.43762010375125693	0.44639788111186735	0.44896130281894825	0.4502041739496541	0.45085150266356344	0.45092918210923255	0.45092918210923255	0.45092918210923255
209056_HY55YBGXT_TCDM_1_B04_C64_1_2_o_AACGCC_S26_trim1 - polya	0.00010082338424981454	0.0002823054758994807	0.0005041169212490727	0.0012703746415476632	0.0024802552525454375	0.004496722937541728	0.007702906556685831	0.010929254852679895	0.013187698659875742	0.016252729541070102	0.01887413753156528	0.0221811445349592	0.025830951044802482	0.0296824043231454	0.03282809391173961	0.0363165830067832	0.04063182385267526	0.044281630362518545	0.048254071701961235	0.05194420756550445	0.055856154874397254	0.059828596213839944	0.06466811865783104	0.06886237144262333	0.07301629487371569	0.07769449990290708	0.08192908204139929	0.08592168805769194	0.0895916592443852	0.09402788815137704	0.09832296432041913	0.10328347482551001	0.10854645548335033	0.11465635256888909	0.1208469083618277	0.12673499400201688	0.13417575975965318	0.14208031308483865	0.15179968732652077	0.16282976556345047	0.17361786767818063	0.18501091009840967	0.1957586828594399	0.20705090189541914	0.2209846935987435	0.23469667385671827	0.25016298100063983	0.2673432856768082	0.28585445902507417	0.3051923841241886	0.32729286995174794	0.3517727876476029	0.37520414214725983	0.3990791195376159	0.4243051302769195	0.4511443151642201	0.47727773636177206	0.502846546607525	0.528979967805077	0.555597341247028	0.583303607238877	0.6125625533481732	0.6471046447921597	0.6840060034275918	0.7215929610759226	0.7565988400874583	0.7867450319781528	0.8148344268301511	0.8258846697439308	0.8284657483807261	0.8292118414241747	0.8294739822232242	0.8295949702843239	0.8295949702843239	0.8295949702843239
209056_HY55YBGXT_TCDM_1_B04_C64_1_2_o_AACGCC_S26_trim1 - polyg	0.0	0.0	0.0	8.065870739985163e-05	0.0017744915627967359	0.0024802552525454375	0.0025004199293954003	0.0025205846062453636	0.0025205846062453636	0.0025205846062453636	0.0025609139599452892	0.002581078636795252	0.002661737344195104	0.0027020666978950295	0.0027020666978950295	0.0027020666978950295	0.0027020666978950295	0.0027222313747449923	0.0027222313747449923	0.0027423960515949555	0.0027423960515949555	0.0027423960515949555	0.0027423960515949555	0.0027625607284449184	0.002782725405294881	0.002782725405294881	0.002802890082144844	0.0028432194358447697	0.0028432194358447697	0.0028432194358447697	0.0028432194358447697	0.0028432194358447697	0.0028835487895446958	0.0029037134663946586	0.0029238781432446214	0.0029238781432446214	0.003004536850644473	0.003024701527494436	0.003085195558044325	0.0031658542654441763	0.0031860189422941395	0.003246512972844028	0.0033271716802438797	0.0033876657107937682	0.0034279950644936943	0.0035691478024434346	0.003710300540393175	0.003932111985742767	0.004335405522742025	0.004597546321791543	0.004839522443991098	0.005021004535640763	0.0051218279198905784	0.005262980657840319	0.005383968718940096	0.005525121456889837	0.005726768225389466	0.0058880856401891685	0.0059889090244389835	0.006230885146638538	0.006392202561438242	0.006714837391037648	0.0069971428669371285	0.007481095111336239	0.007844059294635572	0.0092959160278329	0.013046545921926	0.02407662415885571	0.047003861737263536	0.07293563616631583	0.08801881445008809	0.09523776876237482	0.09963366831566672	0.10255754645891134	0.1038884151310089
209057_HY55YBGXT_TCDM_1_C04_A04_1_1_i_CAAGCA_S27_trim1 - polya	0.0002708325463747282	0.0004276303363811498	0.0005416650927494564	0.0010405671518607979	0.0018958278246230973	0.002922140631937857	0.004618407632916418	0.006015333398428174	0.007383750474847853	0.008809184929451685	0.010191856350417403	0.01174557990593558	0.013855222898749252	0.015266403008807047	0.016734600497048994	0.018331087086205285	0.01974226719626308	0.020925377793584263	0.022151251424543557	0.02401857056007458	0.02560080280468483	0.027040491603834704	0.028651232537537034	0.03020495609305521	0.03174442530402735	0.03345494664955195	0.03520823102871466	0.036861734996055114	0.03848673027430348	0.040297032031650346	0.04180799255353041	0.04393188989089012	0.04679701314464382	0.04906345392746392	0.0519570858703097	0.05493624388043171	0.058357286571480906	0.061821092296168216	0.06585507180269706	0.06956120138466702	0.07389452212666268	0.07818507983502021	0.08337366124977817	0.089260705547292	0.0948056455757009	0.10141966144506269	0.10847556199535166	0.11584505812565347	0.1243691561641844	0.1337912779091157	0.14473861452047315	0.15552915334182418	0.1665762703650039	0.1769676875390658	0.18738761340221982	0.19926148240906977	0.21156298175230082	0.22380746371734775	0.23704974980061735	0.2506483944975379	0.2646176521526555	0.2799553268841927	0.2975736967430961	0.31691684229207007	0.3378564744302004	0.3562588332391359	0.3739199661316774	0.3893004038968527	0.3969122238844372	0.3996775667263686	0.40077515125641355	0.40147361413916943	0.4017159379964521	0.4017159379964521	0.4017159379964521
209058_HY55YBGXT_TCDM_1_D04_X4_67_3_i_GCTCGA_S28_trim1 - polya	0.0004882454898322877	0.0007811927837316603	0.0011717891755974904	0.0022459292532285235	0.0050777530942557915	0.010936698972243244	0.0181627322217611	0.025584063667211873	0.03222420232893099	0.03915728828454947	0.045309181456436295	0.05390230207748456	0.06503429924566072	0.07431096355247419	0.0848570661328516	0.09325488855796694	0.10214095647291459	0.11327295364109075	0.12128017967434025	0.12987330029538852	0.13875936821033616	0.14588775236188756	0.1554573639626004	0.1625857481141518	0.17166711422503234	0.17908844567048313	0.1867050753118668	0.19295461758172008	0.19979005443937212	0.20711373678685643	0.2152186119180724	0.22215169787369088	0.22967067841710812	0.23787320264629055	0.24724751605107048	0.2561335839660181	0.26736323023216074	0.2803505602616996	0.29284964480140613	0.3087664477699387	0.3272221272855992	0.3442130703317628	0.3593486805165637	0.3793667455996875	0.39743182872348215	0.4180357883944047	0.43785855528159556	0.46207553157727704	0.48580426238312624	0.5132436589117008	0.5436125283792691	0.5745672924346361	0.6068891438615336	0.6329614530185778	0.6652833044454752	0.6963357175988086	0.7256304469887459	0.7592217366892073	0.7892000097649098	0.8208383175060421	0.8548202035983693	0.8897785806703611	0.929033518052877	0.9741474013133804	1.0166247589287893	1.0591021165441985	1.0941581427141567	1.1242340648878255	1.1365378512315993	1.1398579205624588	1.1410297097380564	1.1410297097380564	1.1410297097380564	1.1410297097380564	1.1410297097380564
209058_HY55YBGXT_TCDM_1_D04_X4_67_3_i_GCTCGA_S28_trim1 - polyg	0.0	0.0	0.0	0.0	0.0013670873715304055	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0021482801552620656	0.0022459292532285235	0.0022459292532285235	0.0022459292532285235	0.0024412274491614383	0.0025388765471278957	0.0025388765471278957	0.0025388765471278957	0.0025388765471278957	0.002734174743060811	0.002929472938993726	0.004003613016624759	0.005761296780020995	0.00673778775968557	0.007616629641383688	0.00790957693528306	0.008007226033249519	0.00908136611088055	0.012694382735639479	0.013768522813270512	0.016697995752264237	0.022752239826184607	0.02607230915704416	0.029001782096037886	0.029978273075702465	0.030466518565534752	0.03085711495740058	0.031540658643165784	0.03163830774113224	0.031931255035031615	0.03329834240656202	0.035348973463857625	0.0370090081292874	0.03925493738251593	0.041305568439811535	0.04511388326050338	0.04843395259136294	0.05204696921612187	0.05614823133071308	0.06513194834362718	0.09247369577423528	0.15575031125649977	0.25095818177379586	0.31394184996216096	0.34597075409515904	0.36481703000268534	0.3752654834850963	0.380538534775285
209059_HY55YBGXT_TCDM_1_E04_A04_1_2_i_GCGAAT_S29_trim1 - illumina_small_rna_3'_adapter	0.0	0.0	0.0	0.0	0.0	0.0	1.5607578041011722e-05	1.5607578041011722e-05	1.5607578041011722e-05	4.682273412303516e-05	0.00010925304628708204	0.00014046820236910548	0.00021850609257416409	0.00023411367061517582	0.0005150500753533868	0.0005150500753533868	0.0005150500753533868	0.0005462652314354102	0.0006086955435994571	0.0007335561679275509	0.000952062260501715	0.0011861759311168909	0.0014202896017320667	0.0016700108503882542	0.002075807879454559	0.0023723518622337817	0.002793756469341098	0.003308806544694485	0.00380824904200686	0.004494982475811375	0.005212931065697915	0.0057435887190923135	0.006274246372486711	0.007007802540414262	0.0077881814424648485	0.008506130032351388	0.009645483229345244	0.011050165253036297	0.012860644305793659	0.015201781011945416	0.017730208654589314	0.020726863638463565	0.024020062605117038	0.027250831259606464	0.030075802885029587	0.03307245786890384	0.03600668254061404	0.03925305877314448	0.04212485313269063	0.04523076116285197	0.04810255552239812	0.05072462863328809	0.05384614424149044	0.05626531883784725	0.05937122686800859	0.062086945447144624	0.06475584129215763	0.06789296447840099	0.0703121390747578	0.07348047741708318	0.07591525959148102	0.07827200387567378	0.08076921636223565	0.08328203642683854	0.08563878071103131	0.08797991741718307	0.0902898389672528	0.09289630450010176	0.09498771995759733	0.09709474299313392	0.09896765235805532	0.10071570109864864	0.10291636960243129	0.10471124107714763	0.10592863216434655
209059_HY55YBGXT_TCDM_1_E04_A04_1_2_i_GCGAAT_S29_trim1 - polya	6.243031216404689e-05	9.364546824607032e-05	0.00014046820236910548	0.0003121515608202344	0.001014492572665762	0.002013377567290512	0.003418059590981567	0.004651058256221492	0.005962094811666477	0.007101448008660333	0.0085217376103924	0.009910812056042443	0.011549607750348674	0.013313264068982998	0.015108135543699346	0.016934222174497717	0.018557410290762934	0.020243028719192202	0.021913039569580454	0.023598657998009722	0.025299884004479998	0.026985502432909265	0.02859308297113347	0.03046599233605488	0.03197992740603302	0.0338216216148724	0.03546041730917863	0.037270896361935986	0.03881604658799615	0.04053288017250744	0.04220289102289569	0.04413823069998114	0.04680712654499415	0.049678920904540305	0.05247267737388141	0.055391294467550596	0.058793746480491155	0.06288293192723622	0.06737791440304759	0.0724503772663764	0.07769452348815635	0.08331325158292056	0.08866665085098759	0.0948160365991462	0.1013400042202891	0.10967445089418935	0.11804011272417164	0.12766998837547588	0.13753397769739528	0.14819395349940628	0.1615072175683893	0.17435225429614193	0.18774355625532999	0.19979260650299105	0.21274689627703078	0.2271839059649666	0.2415584853407384	0.25643250721382255	0.2713689593990708	0.2871950435326567	0.3038795444584982	0.3205484378062987	0.3404012770744656	0.3619397347710618	0.3843210016818726	0.4054848775054845	0.4259776274733329	0.44347372245730704	0.45152723272646905	0.4539620149008669	0.4545082801323023	0.4547580013809585	0.4548516468492046	0.4548516468492046	0.4548516468492046
209060_HY55YBGXT_TCDM_1_F04_C17_1_1_i_TGGATT_S30_trim1 - polya	7.08427608321238e-05	0.00010626414124818569	0.0002007211556910174	0.0004958993258248665	0.0010036057784550871	0.0017710690208030948	0.0026329892775939345	0.0035185237879954818	0.004250565649927427	0.004923571877832603	0.005691035120180612	0.006505726869750035	0.008005231974029988	0.009032452006095783	0.010177743306215119	0.011169541957864852	0.012444711652843079	0.013448317431298167	0.014522765970585378	0.015549986002651173	0.016754312936797276	0.017923218490527318	0.019281038073143027	0.020390907992846298	0.021807763209488774	0.023118354284883062	0.024369909726250583	0.025515201026369918	0.02668410658009996	0.0281363831771585	0.029553238393800974	0.031229850400161237	0.033449590239567784	0.03540957328925654	0.037806420030743394	0.04001435274334459	0.0422931282167779	0.04490250324076113	0.04811404173181741	0.05129015884245763	0.05451350446031926	0.05832720641844859	0.06184573020644407	0.06538786824805026	0.06969746953200445	0.07423140622526038	0.07904871396184479	0.08446818516550227	0.0905370483434542	0.09666494715543292	0.10457572211502007	0.1130060106540428	0.12153075620750836	0.12987839485889363	0.13815519074944674	0.14698692159985152	0.15581865245025628	0.16498098285121096	0.174355841534662	0.1851239411811448	0.19562047691110448	0.2067545974885533	0.21963617283319445	0.2345013454811351	0.2511493942766842	0.26562493174004814	0.28034841886632456	0.2934425224934621	0.2999718636168228	0.30220341058303474	0.3032424377419059	0.3039036368430057	0.3041161651255021	0.3041161651255021	0.3041161651255021
209061_HY55YBGXT_TCDM_1_G04_X4_67_2_i_ACCTAC_S31_trim1 - polya	0.00012111889636461632	0.00024223779272923264	0.0004037296545487211	0.0007670863436425701	0.0013726808254656516	0.0020455635830468537	0.003297125512147889	0.004037296545487211	0.004817840544281405	0.005544553922469103	0.006473132127931162	0.007576659850364332	0.00886859474492024	0.009729884674624179	0.010927615983118717	0.012138804946764881	0.013255790324349676	0.01417091087466011	0.01520715032133516	0.016256847423161837	0.01717196797347227	0.018262038040753818	0.019352108108035365	0.020374889899558792	0.021626451828659826	0.022958759688670605	0.024210321617771643	0.02543496823656943	0.026753818441428583	0.027897719129316628	0.02927039995478228	0.030495046573580067	0.03270210201844641	0.034465054843309154	0.03653753373665926	0.03856963966455449	0.04112659414336305	0.04360280269126188	0.04645582558340617	0.04913389895857936	0.05175814171314604	0.05486686005317119	0.05790829011743823	0.0607478553544309	0.06438142224536939	0.06818993865327899	0.07298086388725715	0.07722002526001873	0.08222627297642286	0.08758241972676922	0.09435162026803612	0.10098624425778677	0.10775544479905366	0.11406708506516533	0.12059404781370299	0.1282110806295222	0.13489953523987933	0.1418302276429657	0.14939342983817844	0.15714503920551387	0.16575793850255324	0.17431700717898613	0.18508313130028536	0.1981505144525123	0.21176966146595583	0.22388155110241748	0.2354282192225109	0.24661153065351046	0.25276167905780267	0.25557432898449206	0.2569470098099577	0.25764680787784217	0.2578217573948133	0.2578217573948133	0.2578217573948133
209062_HY55YBGXT_TCDM_1_H04_X4_67_1_i_CGAAGG_S32_trim1 - polya	0.0001538024581734215	0.0002768444247121587	0.000615209832693686	0.0012816871514451792	0.0022352623921203926	0.003855314951547099	0.00557790248308942	0.007218462036939249	0.008602684160500043	0.009925385300791468	0.010858453547043559	0.012293943156662159	0.014108812163108532	0.015216189861957167	0.0164568630245561	0.017912859628597823	0.019409870221485794	0.02101966928370094	0.02238338441283861	0.023839381016880334	0.025223603140441125	0.026853909197079393	0.028668778203525768	0.03025807027131779	0.03239079769132257	0.03432870866430768	0.03682030848671711	0.038799233448548465	0.04095246786297636	0.043095448780192704	0.0454640066360634	0.0477505365142416	0.05175965392396212	0.05430252123242935	0.057491358865224954	0.06003422617369219	0.0638075131475468	0.06677077384168806	0.0705850748043889	0.07356884249295328	0.07677818712017201	0.08064375556893068	0.08423247959297718	0.08767765465606181	0.09227122140684134	0.09688529515204398	0.10260674659609527	0.10826667705687718	0.11457257784198746	0.1215552094430608	0.12957344426250184	0.13765320006521226	0.1472094594663875	0.15576087614082973	0.16400468789892514	0.1734789193224079	0.18197906851079232	0.19129949747610167	0.20063017993862256	0.21052480474777935	0.22038866906530144	0.2314932065454225	0.24445362702083615	0.25936221196644643	0.27491676723638514	0.28913836786882086	0.30304211008769816	0.31502844832801347	0.3212523211354313	0.3242155818295725	0.32569208542803735	0.3266149001770779	0.3268712376073669	0.3268712376073669	0.3268712376073669
209063_HY55YBGXT_TCDM_1_A05_C64_1_2_i_AGATAG_S33_trim1 - polya	0.00024225363713554455	0.000581408729125307	0.0009932399122557327	0.002204508097933455	0.004917748833851554	0.009908173758843772	0.01729690969147788	0.02446761735069	0.03125071919048525	0.03604734120576903	0.04057748422020371	0.046197768601748346	0.05140622180016255	0.056420872088868326	0.061483973105001206	0.06630482048399854	0.0718039780469754	0.0767459522445405	0.08190595471552761	0.08689637964051983	0.09222595965750181	0.09726483530992114	0.1041448386045706	0.11070991217094385	0.11640287264362915	0.12330710130199217	0.12885470959239614	0.13539555779505585	0.14263894154540863	0.14980964920462075	0.1574890895018175	0.16458712106988896	0.17301754764220592	0.18311952431075812	0.1925916415227579	0.2034446044664303	0.2142491166826756	0.22607109417489016	0.2408970167675855	0.25443899508346246	0.26868350894703247	0.28217703653548226	0.295404085123083	0.3096243736229395	0.3256857897650261	0.3423770653636651	0.3601342569657005	0.3812103233964929	0.4023106151909988	0.42527625999144847	0.452868949261187	0.4808250189866288	0.5062374255221475	0.5284036333200498	0.5544458993121208	0.5835405611320997	0.6100915597621553	0.6370059388479143	0.6648408817547884	0.69422624793933	0.7260099251315134	0.7589321944182339	0.7921451680695171	0.8299609608263756	0.8733001365099246	0.9065131101612077	0.9340331233398056	0.9554967955900148	0.9659137019868432	0.9701289152730017	0.9712917327312522	0.9717762400055234	0.9719458175515182	0.9719458175515182	0.9719458175515182
209063_HY55YBGXT_TCDM_1_A05_C64_1_2_i_AGATAG_S33_trim1 - polyg	0.0	0.0	2.4225363713554455e-05	9.690145485421782e-05	0.0008478877299744059	0.001647324732521703	0.001647324732521703	0.0016715500962352573	0.0016715500962352573	0.0016715500962352573	0.0016957754599488117	0.0016957754599488117	0.0016957754599488117	0.0016957754599488117	0.0016957754599488117	0.0017200008236623664	0.0017200008236623664	0.0017200008236623664	0.0017200008236623664	0.0017200008236623664	0.0017200008236623664	0.0017200008236623664	0.0017200008236623664	0.0017684515510894751	0.0017926769148030295	0.0018169022785165842	0.0018411276422301386	0.0018411276422301386	0.0018895783696572474	0.0019864798245114654	0.002059155915652129	0.002083381279365683	0.0021076066430792376	0.002131832006792792	0.002204508097933455	0.002204508097933455	0.00222873346164701	0.00222873346164701	0.0022771841890741186	0.0024225363713554454	0.0025436631899232176	0.0025678885536367722	0.0026890153722045444	0.0027374660996316532	0.002761691463345208	0.0027859168270587624	0.0029070436456265347	0.0029554943730536434	0.002979719736767198	0.0030766211916214157	0.0031735226464756337	0.0032704241013298513	0.0034400016473247327	0.0036580299207467225	0.003827607466741604	0.004142537195017812	0.00445746692329402	0.004845072742710891	0.005256903925841316	0.0056687351089717425	0.0060321155646750595	0.006565073566373257	0.007267609114066337	0.007921693934332306	0.009011835301442258	0.014801697228981772	0.03878480730540068	0.08767159127935358	0.1699409264505845	0.24322265168408672	0.2824435155363314	0.2998373266826635	0.310084655533497	0.3150266297310621	0.3184181806509597
209064_HY55YBGXT_TCDM_1_B05_C64_1_1_o_TTGGTA_S34_trim1 - polya	0.00011946433981989855	0.00028372780707225907	0.0007317190813968786	0.0012245094831539601	0.00267301460347023	0.005689489183922669	0.009407816760817011	0.013305340847441201	0.017068467551768007	0.02101079076582466	0.02422139489848443	0.02758132945591908	0.032315103921282555	0.03613796279551931	0.03982642428745868	0.0437986135864703	0.04775586984300444	0.05174299218449356	0.05535678846404549	0.059045249955984855	0.06253958189571689	0.06628777555756621	0.07109621523531712	0.07557612797856332	0.08047416591117916	0.08520794037654264	0.08940412531271658	0.09382430588605283	0.09861781252132625	0.10308279222209496	0.1079808301547108	0.11344632370147116	0.11988246500926819	0.12784177664976892	0.134830440529233	0.1427150869573463	0.15079386293766694	0.15905183542771742	0.1688628443354266	0.1788829158378206	0.18861925953314232	0.1992665188195908	0.2100929746157691	0.22123302430397462	0.2326866678842074	0.24478243229097213	0.2585805635401704	0.2736480033999551	0.28988022057298385	0.30732201418668903	0.3284074701649011	0.3493883948457708	0.3699959934647033	0.387975376607598	0.40798565352743105	0.4288620469109583	0.44909631946795364	0.4705252354231479	0.4931338617340637	0.516399541913989	0.5405313385576085	0.5666940289781662	0.5951862740252121	0.6263216675907731	0.6608468617987238	0.6884580573395979	0.7144116851654708	0.7355419402711154	0.7460697352177439	0.7496237993273859	0.7505496479609901	0.7509976392353147	0.751191768787522	0.751191768787522	0.751191768787522
209064_HY55YBGXT_TCDM_1_B05_C64_1_1_o_TTGGTA_S34_trim1 - polyg	0.0	0.0	0.0	2.9866084954974636e-05	0.0011946433981989855	0.0022250233291456105	0.0022399563716230977	0.0022399563716230977	0.002254889414100585	0.0022698224565780726	0.0022847554990555598	0.0022847554990555598	0.002299688541533047	0.002299688541533047	0.002299688541533047	0.002344487668965509	0.002374353753920484	0.0024042198388754582	0.0024042198388754582	0.0024490189663079203	0.0024639520087854075	0.0024788850512628947	0.0025087511362178695	0.0025236841786953567	0.0025386172211728443	0.0025684833061278187	0.0025684833061278187	0.0025684833061278187	0.002583416348605306	0.0025983493910827936	0.0026431485185152556	0.002687947645947717	0.002687947645947717	0.0027476798158576664	0.0027775459008126412	0.002807411985767616	0.0028372780707225905	0.002911943283110027	0.0029268763255875145	0.0029716754530199766	0.0030762067503623874	0.0031658050052273115	0.0032106041326597735	0.0033151354300021848	0.003374867599912134	0.0034495328122995704	0.0035241980246870073	0.0036287293220294186	0.0038377919167142407	0.004016988426444088	0.004106586681309012	0.004315649275993835	0.0044799127432461954	0.004629243168021068	0.004823372720228404	0.0049428370600483025	0.005122033569778151	0.005375895291895434	0.005719355268877643	0.0059732169909949276	0.006406275222842059	0.006779601284779242	0.007272391686536324	0.007869713385635817	0.008705963764375107	0.011289380112980413	0.02404219838875458	0.05541652063395544	0.11084797431038837	0.15960435799938447	0.18706622311548363	0.19999823790098767	0.20728556263000147	0.21122788584405813	0.21321398049356394
