"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Term"
"GO:0020037","GO:0020037","18/491","205/20430",2.47744261506625e-06,0.000246048272593935,0.000221998441438137,"Manes.08G002700/Manes.04G085900/Manes.02G174500/Manes.13G125300/Manes.14G087600/Manes.13G050200/Manes.10G113100/Manes.16G085400/Manes.05G086309/Manes.14G127200/Manes.03G084300/Manes.01G235600/Manes.06G006500/Manes.18G043500/Manes.09G130200/Manes.09G081709/Manes.06G006600/Manes.05G167700",18,"heme binding"
"GO:0004497","GO:0004497","14/491","130/20430",3.05650028067e-06,0.000246048272593935,0.000221998441438137,"Manes.04G085900/Manes.14G087600/Manes.13G050200/Manes.10G113100/Manes.16G085400/Manes.05G086309/Manes.14G127200/Manes.01G235600/Manes.06G006500/Manes.18G043500/Manes.09G130200/Manes.09G081709/Manes.06G006600/Manes.05G167700",14,"monooxygenase activity"
"GO:0016705","GO:0016705","15/491","156/20430",5.63485881634869e-06,0.000302404089810713,0.000272845795317937,"Manes.04G085900/Manes.17G026594/Manes.14G087600/Manes.13G050200/Manes.10G113100/Manes.16G085400/Manes.05G086309/Manes.14G127200/Manes.01G235600/Manes.06G006500/Manes.18G043500/Manes.09G130200/Manes.09G081709/Manes.06G006600/Manes.05G167700",15,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
"GO:0005506","GO:0005506","16/491","207/20430",4.32651227685494e-05,0.00174142119143411,0.00157120709001574,"Manes.04G085900/Manes.17G026594/Manes.08G164800/Manes.14G087600/Manes.13G050200/Manes.10G113100/Manes.16G085400/Manes.05G086309/Manes.14G127200/Manes.01G235600/Manes.06G006500/Manes.18G043500/Manes.09G130200/Manes.09G081709/Manes.06G006600/Manes.05G167700",16,"iron ion binding"
"GO:0016758","GO:0016758","9/491","82/20430",0.000153842232972133,0.00495371990170269,0.00446952171582198,"Manes.07G070800/Manes.03G111200/Manes.01G128050/Manes.09G070538/Manes.02G216800/Manes.07G076300/Manes.13G056600/Manes.01G097000/Manes.08G163200",9,"hexosyltransferase activity"
"GO:0008289","GO:0008289","6/491","39/20430",0.000310938325637436,0.00834351173793788,0.00752798051543267,"Manes.03G176600/Manes.08G171900/Manes.08G171800/Manes.11G037800/Manes.04G130100/Manes.02G187100",6,"lipid binding"
"GO:0006869","GO:0006869","4/491","16/20430",0.000476654390668875,0.0109630509853841,0.00989147457327891,"Manes.03G176600/Manes.08G171900/Manes.08G171800/Manes.02G187100",4,"lipid transport"
"GO:0043531","GO:0043531","13/491","187/20430",0.00061527328623504,0.0123823748854802,0.0111720675658468,"Manes.10G141533/Manes.10G141651/Manes.02G206150/Manes.10G141601/Manes.10G141500/Manes.10G141700/Manes.10G142200/Manes.11G122832/Manes.02G220750/Manes.10G141900/Manes.10G127266/Manes.02G202959/Manes.02G221201",13,"ADP binding"
"GO:0016747","GO:0016747","7/491","67/20430",0.00111171964149174,0.0198874291422412,0.0179435450907439,"Manes.04G094200/Manes.11G075100/Manes.03G150000/Manes.01G095100/Manes.09G158301/Manes.08G089100/Manes.12G141000",7,"acyltransferase activity, transferring groups other than amino-acyl groups"
